Date,Close_ZW=F,High_ZW=F,Low_ZW=F,Open_ZW=F,Volume_ZW=F,Return,MA_5,Vol_5,Return_lag1,Return_lag10,GPRD,GPRD_THREAT,EVENT,geo_keyword_hits,sentiment,event_dummy
2000-11-13,257.0,258.0,255.5,258.0,69,0.0029268292682926855,260.85,0.020130969212598944,-0.03755868544600938,0.0029354207436398383,59.51,49.48,,,,0
2000-11-14,258.0,258.0,256.75,258.0,90,0.0038910505836575737,260.15,0.019855715289949782,0.0029268292682926855,0.01658536585365855,59.51,49.48,,,,0
2000-11-15,255.5,258.0,255.5,256.0,158,-0.009689922480620172,258.6,0.01929716414100101,0.0038910505836575737,-0.026871401151631447,59.51,49.48,,,,0
2000-11-16,253.0,255.25,253.0,254.5,52,-0.009784735812133127,255.95,0.016730799043700135,-0.009689922480620172,0.012820512820512775,59.51,49.48,,,,0
2000-11-17,256.25,256.25,255.0,255.0,94,0.012845849802371578,255.95,0.009725622915180324,-0.009784735812133127,0.01850048685491723,59.51,49.48,,,,0
2000-11-20,257.75,258.0,256.5,256.5,134,0.005853658536585371,256.1,0.010026406825219662,0.012845849802371578,0.015296367112810794,59.51,49.48,,,,0
2000-11-21,255.75,256.5,254.5,255.0,140,-0.007759456838021372,255.65,0.010423028540263933,0.005853658536585371,-0.015065913370998163,59.51,49.48,,,,0
2000-11-22,257.5,258.0,253.75,255.25,166,0.006842619745845546,256.05,0.009864829591600429,-0.007759456838021372,0.006692160611854625,59.51,49.48,,,,0
2000-11-24,260.25,263.0,258.0,259.0,57,0.010679611650485477,257.5,0.008036566217542156,0.006842619745845546,0.01139601139601143,59.51,49.48,,,,0
2000-11-27,261.0,261.75,260.75,261.0,102,0.0028818443804035088,258.45,0.006986018390286991,0.010679611650485477,-0.03755868544600938,59.51,49.48,,,,0
2000-11-28,256.5,257.25,255.5,257.25,75,-0.017241379310344862,258.2,0.011428351442637602,0.0028818443804035088,0.0029268292682926855,59.51,49.48,,,,0
2000-11-29,256.25,256.25,254.5,254.5,314,-0.0009746588693957392,258.3,0.010798590136610333,-0.017241379310344862,0.0038910505836575737,59.51,49.48,,,,0
2000-11-30,252.5,253.5,251.5,251.5,70,-0.014634146341463428,257.3,0.011835555355175326,-0.0009746588693957392,-0.009689922480620172,59.51,49.48,,,,0
2000-12-01,256.25,257.5,256.0,256.0,2,0.014851485148514865,256.5,0.013186556949751039,-0.014634146341463428,-0.009784735812133127,50.75,65.64,,,,0
2000-12-04,260.5,260.75,260.5,260.5,2,0.01658536585365855,256.4,0.01587147463901279,0.014851485148514865,0.012845849802371578,51.27,56.84,,,,0
2000-12-05,262.0,260.5,260.5,260.5,40,0.0057581573896352545,257.5,0.012754535601515293,0.01658536585365855,0.005853658536585371,97.10,78.44,,,,0
2000-12-15,267.5,269.0,267.5,268.0,259,0.020992366412213803,259.75,0.014179724018521212,0.0057581573896352545,-0.007759456838021372,37.89,36.76,,,,0
2000-12-18,266.75,268.0,265.0,265.5,40,-0.002803738317757043,262.6,0.009537666200263764,0.020992366412213803,0.006842619745845546,37.89,36.76,,,,0
2000-12-19,269.5,269.5,267.0,269.0,82,0.010309278350515427,265.25,0.00930164177338661,-0.002803738317757043,0.010679611650485477,37.89,36.76,,,,0
2000-12-20,273.5,274.25,272.75,274.0,45,0.014842300556586308,267.85,0.009029701011180724,0.010309278350515427,0.0028818443804035088,37.89,36.76,,,,0
2000-12-21,271.75,271.75,270.5,271.0,258,-0.006398537477148025,269.8,0.011652461053956226,0.014842300556586308,-0.017241379310344862,37.89,36.76,,,,0
2000-12-22,275.75,275.75,273.0,273.0,57,0.014719411223551138,271.45,0.010048935208367082,-0.006398537477148025,-0.0009746588693957392,37.89,36.76,,,,0
2000-12-27,274.0,274.5,273.0,274.0,56,-0.006346328195829587,272.9,0.010923461109985285,0.014719411223551138,-0.014634146341463428,37.89,36.76,,,,0
2000-12-28,272.0,273.5,272.0,272.5,37,-0.007299270072992692,273.4,0.01176153273260921,-0.006346328195829587,0.014851485148514865,37.89,36.76,,,,0
2000-12-29,272.75,273.0,271.5,271.5,295,0.0027573529411764053,273.25,0.009453072115152821,-0.007299270072992692,0.01658536585365855,37.89,36.76,,,,0
2001-01-02,277.25,278.5,277.0,278.5,90,0.016498625114573784,274.35,0.011262369170640564,0.0027573529411764053,0.0057581573896352545,45.34,41.89,,,,0
2001-01-03,275.75,276.75,275.5,276.25,352,-0.0054102795311090635,274.35,0.01003277089920065,0.016498625114573784,0.020992366412213803,43.49,48.22,,,,0
2001-01-04,283.0,283.25,282.5,283.0,218,0.026291931097008225,276.15,0.014473701697882457,-0.0054102795311090635,-0.002803738317757043,38.56,29.15,,,,0
2001-01-05,284.25,284.5,284.0,284.5,138,0.004416961130742081,278.6,0.012478297415271592,0.026291931097008225,0.010309278350515427,43.06,49.58,,,,0
2001-01-08,281.25,283.5,281.25,283.5,276,-0.01055408970976257,280.3,0.015234934284894005,0.004416961130742081,0.014842300556586308,52.17,48.8,,,,0
2001-01-09,281.0,283.0,281.0,282.5,152,-0.000888888888888939,281.05,0.014263848751757744,-0.01055408970976257,-0.006398537477148025,46.52,46.42,,,,0
2001-01-10,285.5,286.0,284.5,284.5,237,0.016014234875444844,283.0,0.014408956090260362,-0.000888888888888939,0.014719411223551138,617.37,419.52,,,,0
2001-01-11,288.25,289.0,288.0,288.5,243,0.009632224168126147,284.05,0.010143714443750566,0.016014234875444844,-0.006346328195829587,399.28,151.66,,,,0
2001-01-12,288.0,289.5,288.0,289.0,181,-0.0008673026886383273,284.8,0.010327098826070996,0.009632224168126147,-0.007299270072992692,192.17,111.6,,,,0
2001-01-16,287.0,288.0,287.0,287.75,269,-0.00347222222222221,285.95,0.008358450982780877,-0.0008673026886383273,0.0027573529411764053,192.17,111.6,,,,0
2001-01-17,283.0,284.5,283.0,284.5,127,-0.013937282229965153,286.35,0.01167721589580898,-0.00347222222222221,0.016498625114573784,192.17,111.6,,,,0
2001-01-18,284.25,284.25,283.0,283.5,79,0.004416961130742081,286.1,0.008884974786679425,-0.013937282229965153,-0.0054102795311090635,192.17,111.6,,,,0
2001-01-19,285.5,286.0,284.25,284.5,127,0.004397537379067673,285.55,0.007549788089360185,0.004416961130742081,0.026291931097008225,192.17,111.6,,,,0
2001-01-22,286.0,286.25,285.0,286.0,79,0.0017513134851139256,285.15,0.0077274173787592266,0.004397537379067673,0.004416961130742081,192.17,111.6,,,,0
2001-01-23,285.25,286.0,284.5,285.5,36,-0.002622377622377603,284.8,0.007678776554217437,0.0017513134851139256,-0.01055408970976257,192.17,111.6,,,,0
2001-01-24,286.5,286.5,285.75,286.0,40,0.004382120946538226,285.5,0.0030663889656076075,-0.002622377622377603,-0.000888888888888939,192.17,111.6,,,,0
2001-01-25,285.0,285.5,285.0,285.5,184,-0.005235602094240788,285.65,0.0043147373688924625,0.004382120946538226,0.016014234875444844,192.17,111.6,,,,0
2001-01-26,278.75,280.5,278.75,279.0,40,-0.021929824561403466,284.3,0.010314672066102759,-0.005235602094240788,0.009632224168126147,192.17,111.6,,,,0
2001-01-29,274.75,276.25,274.75,276.0,144,-0.014349775784753382,282.05,0.010298365672908072,-0.021929824561403466,-0.0008673026886383273,192.17,111.6,,,,0
2001-01-30,271.0,271.0,269.0,269.25,129,-0.013648771610555,279.2,0.010049594882125402,-0.014349775784753382,-0.00347222222222221,192.17,111.6,,,,0
2001-01-31,271.0,271.0,268.0,270.5,49,0.0,276.1,0.008542847293410212,-0.013648771610555,-0.013937282229965153,192.17,111.6,,,,0
2001-02-01,273.0,273.5,272.5,273.5,106,0.007380073800737907,273.7,0.011890292163716253,0.0,0.004416961130742081,48.01,58.07,,,,0
2001-02-02,269.25,271.0,269.25,271.0,114,-0.013736263736263687,271.8,0.009991319568407814,0.007380073800737907,0.004397537379067673,59.15,73.78,,,,0
2001-02-05,271.5,276.0,271.5,272.5,462,0.008356545961002881,271.15,0.010864323960599663,-0.013736263736263687,0.0017513134851139256,84.64,116.49,,,,0
2001-02-06,267.5,268.5,265.75,267.5,23,-0.014732965009208066,270.45,0.011153684175989975,0.008356545961002881,-0.002622377622377603,86.26,76.51,,,,0
2001-02-07,267.0,267.0,266.25,267.0,49,-0.0018691588785046953,269.65,0.011078063674103918,-0.014732965009208066,0.004382120946538226,91.49,95.09,,,,0
2001-02-08,267.5,267.75,267.0,267.0,23,0.001872659176029856,268.55,0.010021250209393996,-0.0018691588785046953,-0.005235602094240788,70.18,88.7,,,,0
2001-02-09,267.25,267.5,267.0,267.0,52,-0.0009345794392523477,268.15,0.008427429300098948,0.001872659176029856,-0.021929824561403466,47.78,72.84,,,,0
2001-02-12,266.0,267.25,265.75,266.0,141,-0.004677268475210439,267.05,0.0064042436031072954,-0.0009345794392523477,-0.014349775784753382,172.99,91.82,,,,0
2001-02-14,265.0,265.0,263.0,263.5,162,-0.003759398496240629,266.55,0.002565785943208998,-0.004677268475210439,-0.013648771610555,172.99,91.82,,,,0
2001-02-15,268.5,268.5,267.75,268.0,174,0.013207547169811429,266.85,0.007216492674685674,-0.003759398496240629,0.0,172.99,91.82,,,,0
2001-02-16,269.0,269.0,267.0,267.0,162,0.0018621973929235924,267.15,0.007216229301135582,0.013207547169811429,0.007380073800737907,172.99,91.82,,,,0
2001-02-20,267.0,268.0,265.25,265.25,28,-0.0074349442379182396,267.1,0.008201627835571667,0.0018621973929235924,-0.013736263736263687,172.99,91.82,,,,0
2001-02-21,267.0,267.0,266.25,267.0,83,0.0,267.3,0.007815286405195097,-0.0074349442379182396,0.008356545961002881,172.99,91.82,,,,0
2001-02-22,263.0,263.0,262.25,262.5,62,-0.014981273408239737,266.9,0.010569175662904115,0.0,-0.014732965009208066,172.99,91.82,,,,0
2001-02-26,259.75,260.0,259.5,260.0,18,-0.012357414448669224,265.15,0.007403680046305385,-0.014981273408239737,-0.0018691588785046953,172.99,91.82,,,,0
2001-02-27,260.0,260.25,259.0,260.25,26,0.0009624639076035724,263.35,0.007153844395603992,-0.012357414448669224,0.001872659176029856,172.99,91.82,,,,0
2001-02-28,257.5,269.0,257.5,258.5,8,-0.009615384615384581,261.45,0.007270609077805159,0.0009624639076035724,-0.0009345794392523477,172.99,91.82,,,,0
2001-03-01,267.75,267.75,265.75,267.5,8,0.03980582524271847,261.6,0.022650167087376404,-0.009615384615384581,-0.004677268475210439,31.82,23.52,,,,0
2001-03-02,266.75,267.75,265.75,267.5,1,-0.0037348272642390157,262.35,0.021208345025904123,0.03980582524271847,-0.003759398496240629,23.87,14.89,,,,0
2001-03-06,274.0,274.25,274.0,274.0,1,0.027179006560449803,265.2,0.0214147420079174,-0.0037348272642390157,0.013207547169811429,69.09,72.57,,,,0
2001-03-07,272.25,274.0,274.0,274.0,2,-0.006386861313868564,267.65,0.022494046632260508,0.027179006560449803,0.0018621973929235924,77.12,93.27,,,,0
2001-03-09,268.0,268.0,268.0,268.0,2,-0.015610651974288348,269.75,0.023881383446036235,-0.006386861313868564,-0.0074349442379182396,78.77,116.44,,,,0
2001-03-12,277.0,270.25,268.0,268.0,133,0.033582089552238736,271.6,0.021905968252314577,-0.015610651974288348,0.0,212.03,132.96,,,,0
2001-03-15,284.0,285.0,283.5,284.75,266,0.025270758122743597,275.05,0.02218936367271679,0.033582089552238736,-0.014981273408239737,212.03,132.96,,,,0
2001-03-16,273.0,274.5,273.0,273.75,97,-0.03873239436619713,274.85,0.029792390428610815,0.025270758122743597,-0.012357414448669224,212.03,132.96,,,,0
2001-03-19,271.25,271.25,270.0,270.0,68,-0.0064102564102563875,274.65,0.029793572396324023,-0.03873239436619713,0.0009624639076035724,212.03,132.96,,,,0
2001-03-20,268.75,269.5,267.5,269.5,108,-0.009216589861751112,274.8,0.02910568992145773,-0.0064102564102563875,-0.009615384615384581,212.03,132.96,,,,0
2001-03-21,269.75,271.25,269.75,271.25,58,0.0037209302325580396,273.35,0.023183988469373636,-0.009216589861751112,0.03980582524271847,212.03,132.96,,,,0
2001-03-22,267.5,268.0,266.0,267.0,196,-0.008341056533827662,270.05,0.015921217684613746,0.0037209302325580396,-0.0037348272642390157,212.03,132.96,,,,0
2001-03-23,261.5,261.75,260.25,260.25,70,-0.02242990654205612,267.75,0.009331304398387438,-0.008341056533827662,0.027179006560449803,212.03,132.96,,,,0
2001-03-26,264.5,265.0,263.25,263.25,178,0.011472275334607929,266.4,0.013039612255630313,-0.02242990654205612,-0.006386861313868564,212.03,132.96,,,,0
2001-03-27,269.25,269.5,267.25,268.0,50,0.017958412098298737,266.5,0.01612066543734969,0.011472275334607929,-0.015610651974288348,212.03,132.96,,,,0
2001-03-28,269.0,269.0,266.5,266.75,101,-0.0009285051067781103,266.35,0.016020488807668126,0.017958412098298737,0.033582089552238736,212.03,132.96,,,,0
2001-03-29,265.0,266.0,263.75,266.0,22,-0.014869888475836479,265.85,0.017056629804367996,-0.0009285051067781103,0.025270758122743597,212.03,132.96,,,,0
2001-04-02,260.5,260.5,259.0,260.0,29,-0.016981132075471694,265.65,0.01550974914799908,-0.014869888475836479,-0.03873239436619713,50.19,41.73,,,,0
2001-04-04,263.25,263.25,262.25,262.25,60,0.01055662188099804,265.4,0.01533496172441211,-0.016981132075471694,-0.0064102564102563875,56.50,59.34,,,,0
2001-04-05,267.5,268.0,266.25,266.5,16,0.01614434947768273,265.05,0.014790428262084727,0.01055662188099804,-0.009216589861751112,86.78,94.55,,,,0
2001-04-06,266.75,266.75,265.5,266.0,25,-0.002803738317757043,264.6,0.014805093015975442,0.01614434947768273,0.0037209302325580396,80.70,73.21,,,,0
2001-04-09,264.0,264.5,262.5,262.5,64,-0.010309278350515427,264.4,0.013894968246366194,-0.002803738317757043,-0.008341056533827662,59.48,61.83,,,,0
2001-04-10,261.75,263.0,261.5,261.5,160,-0.008522727272727293,264.65,0.01176573445078452,-0.010309278350515427,-0.02242990654205612,702.59,417.6,,,,0
2001-04-11,257.0,257.75,256.5,257.75,89,-0.018147086914995225,263.4,0.012893605702164324,-0.008522727272727293,0.011472275334607929,225.78,146.67,,,,0
2001-04-12,263.0,263.0,261.25,261.25,87,0.023346303501945442,262.5,0.015867528267198804,-0.018147086914995225,0.017958412098298737,280.51,141.53,,,,0
2001-04-16,270.5,270.5,267.25,267.25,55,0.028517110266159662,263.25,0.02134362741672893,0.023346303501945442,-0.0009285051067781103,280.51,141.53,,,,0
2001-04-17,269.5,270.5,268.0,269.5,45,-0.003696857670979714,264.35,0.020502889326254273,0.028517110266159662,-0.014869888475836479,280.51,141.53,,,,0
2001-04-18,265.75,267.5,265.5,265.75,43,-0.013914656771799594,265.15,0.02146510925781495,-0.003696857670979714,-0.016981132075471694,280.51,141.53,,,,0
2001-04-19,269.5,269.5,268.0,269.0,10,0.01411100658513642,267.65,0.018006153587583944,-0.013914656771799594,0.01055662188099804,280.51,141.53,,,,0
2001-04-20,267.75,267.75,267.0,267.0,66,-0.00649350649350644,268.6,0.017271183548185243,0.01411100658513642,0.01614434947768273,280.51,141.53,,,,0
2001-04-23,268.0,268.25,267.25,267.25,6,0.0009337068160597539,268.1,0.01040462081283744,-0.00649350649350644,-0.002803738317757043,280.51,141.53,,,,0
2001-04-24,264.75,265.25,263.75,263.75,25,-0.012126865671641784,267.15,0.01141987585782275,0.0009337068160597539,-0.010309278350515427,280.51,141.53,,,,0
2001-04-25,265.0,265.0,264.5,264.5,6,0.0009442870632672129,267.0,0.009858063546100158,-0.012126865671641784,-0.008522727272727293,280.51,141.53,,,,0
2001-04-26,270.25,270.25,268.25,268.25,42,0.019811320754717032,267.15,0.012058137631349507,0.0009442870632672129,-0.018147086914995225,280.51,141.53,,,,0
2001-04-27,268.75,270.5,268.75,270.25,45,-0.005550416281221104,267.35,0.011925818915156391,0.019811320754717032,0.023346303501945442,280.51,141.53,,,,0
2001-04-30,265.75,268.75,265.25,265.25,15,-0.011162790697674452,266.9,0.013065070626018006,-0.005550416281221104,0.028517110266159662,280.51,141.53,,,,0
2001-05-01,275.5,275.5,273.5,273.5,15,0.03668861712135474,269.05,0.019767691991085093,-0.011162790697674452,-0.003696857670979714,66.86,75.81,,,,0
2001-05-02,271.0,275.5,273.5,273.5,15,-0.016333938294010864,270.25,0.022642597672273133,0.03668861712135474,-0.013914656771799594,44.61,43.28,,,,0
