Date,Close_HG=F,High_HG=F,Low_HG=F,Open_HG=F,Volume_HG=F,Return,MA_5,Vol_5,Return_lag1,Return_lag10,GPRD,GPRD_THREAT,EVENT,geo_keyword_hits,sentiment,event_dummy
2000-12-15,0.8725000023841858,0.8914999961853027,0.8659999966621399,0.8914999961853027,581,-0.018560175716370364,0.8830000042915345,0.010528211923304654,0.009653582956632656,0.02199758618912928,37.89,36.76,,,,0
2000-12-18,0.8744999766349792,0.8765000104904175,0.8665000200271606,0.8730000257492065,546,0.0022922340920668027,0.8799999952316284,0.010533379030284845,-0.018560175716370364,0.001163452165139578,37.89,36.76,,,,0
2000-12-19,0.8740000128746033,0.8740000128746033,0.8659999966621399,0.8679999709129333,703,-0.0005717138636182062,0.8781000018119812,0.01039697760056161,0.0022922340920668027,0.009878024165199006,37.89,36.76,,,,0
2000-12-20,0.8629999756813049,0.8700000047683716,0.8565000295639038,0.8650000095367432,653,-0.012585854726842594,0.8745999932289124,0.011439743201912739,-0.0005717138636182062,0.009205933769158348,37.89,36.76,,,,0
2000-12-21,0.8560000061988831,0.8569999933242798,0.847000002861023,0.8560000061988831,489,-0.00811120472731841,0.8679999947547913,0.008550668162521763,-0.012585854726842594,0.0017103882947075988,37.89,36.76,,,,0
2000-12-22,0.8600000143051147,0.8610000014305115,0.8544999957084656,0.8544999957084656,603,0.004672906632318785,0.8654999971389771,0.007257648560817676,-0.00811120472731841,0.010244739321778606,37.89,36.76,,,,0
2000-12-26,0.8634999990463257,0.8650000095367432,0.8600000143051147,0.8600000143051147,0,0.004069749631386843,0.8633000016212463,0.007608226384013285,0.004672906632318785,0.002253559304003172,37.89,36.76,,,,0
2000-12-27,0.8475000262260437,0.8550000190734863,0.8460000157356262,0.8475000262260437,1094,-0.01852921000341956,0.8580000042915344,0.010247875248926811,0.004069749631386843,-0.006745409571346506,37.89,36.76,,,,0
2000-12-28,0.8525000214576721,0.8525000214576721,0.8510000109672546,0.8519999980926514,723,0.005899699205784925,0.8559000134468079,0.010648215219548491,-0.01852921000341956,-0.0033955420986907514,37.89,36.76,,,,0
2000-12-29,0.8464999794960022,0.8479999899864197,0.8460000157356262,0.8479999899864197,368,-0.007038172211902838,0.8540000081062317,0.010514295253737623,0.005899699205784925,0.009653582956632656,37.89,36.76,,,,0
2001-01-02,0.8180000185966492,0.8454999923706055,0.8180000185966492,0.8454999923706055,593,-0.03366799951527655,0.8456000089645386,0.016525318202722038,-0.007038172211902838,-0.018560175716370364,45.34,41.89,,,,0
2001-01-03,0.8234999775886536,0.8234999775886536,0.8075000047683716,0.8090000152587891,619,0.006723666096536407,0.8376000046730041,0.01711636500684604,-0.03366799951527655,0.0022922340920668027,43.49,48.22,,,,0
2001-01-04,0.8149999976158142,0.8259999752044678,0.8149999976158142,0.8259999752044678,421,-0.010321773168384007,0.8310999989509582,0.016390857592987276,0.006723666096536407,-0.0005717138636182062,38.56,29.15,,,,0
2001-01-05,0.8320000171661377,0.8330000042915344,0.8149999976158142,0.8199999928474426,518,0.020858919754668692,0.8269999980926513,0.020371391138986318,-0.010321773168384007,-0.012585854726842594,43.06,49.58,,,,0
2001-01-08,0.8330000042915344,0.8389999866485596,0.8320000171661377,0.8360000252723694,520,0.0012019075778419985,0.8243000030517578,0.020466923866284677,0.020858919754668692,-0.00811120472731841,52.17,48.8,,,,0
2001-01-09,0.8299999833106995,0.8410000205039978,0.8295000195503235,0.8379999995231628,468,-0.003601465744752841,0.8266999959945679,0.011801323873065709,0.0012019075778419985,0.004672906632318785,46.52,46.42,,,,0
2001-01-10,0.8309999704360962,0.8339999914169312,0.8299999833106995,0.8339999914169312,375,0.001204803789763842,0.8281999945640564,0.011619425176633523,-0.003601465744752841,0.004069749631386843,617.37,419.52,,,,0
2001-01-11,0.8324999809265137,0.8389999866485596,0.8299999833106995,0.8370000123977661,312,0.0018050668396898395,0.8316999912261963,0.009513594256855244,0.001204803789763842,-0.01852921000341956,399.28,151.66,,,,0
2001-01-12,0.8445000052452087,0.8450000286102295,0.8324999809265137,0.8324999809265137,653,0.014414443956310752,0.8341999888420105,0.006740780542421003,0.0018050668396898395,0.005899699205784925,192.17,111.6,,,,0
2001-01-16,0.824999988079071,0.8349999785423279,0.8190000057220459,0.8349999785423279,379,-0.023090606329215668,0.8325999855995179,0.01361483018097004,0.014414443956310752,-0.007038172211902838,192.17,111.6,,,,0
2001-01-17,0.8314999938011169,0.8320000171661377,0.8240000009536743,0.8259999752044678,551,0.007878794928446675,0.8328999876976013,0.01420174715610556,-0.023090606329215668,-0.03366799951527655,192.17,111.6,,,,0
2001-01-18,0.8669999837875366,0.8669999837875366,0.8379999995231628,0.8669999837875366,459,0.04269391491410013,0.8400999903678894,0.023701741091557003,0.007878794928446675,0.006723666096536407,192.17,111.6,,,,0
2001-01-19,0.8529999852180481,0.8600000143051147,0.8525000214576721,0.8600000143051147,301,-0.01614763417679521,0.8441999912261963,0.026239011308510054,0.04269391491410013,-0.010321773168384007,192.17,111.6,,,,0
2001-01-22,0.8495000004768372,0.8569999933242798,0.8495000004768372,0.8519999980926514,457,-0.004103147481668734,0.845199990272522,0.025909194248750513,-0.01614763417679521,0.020858919754668692,192.17,111.6,,,,0
2001-01-23,0.8510000109672546,0.859000027179718,0.8504999876022339,0.8550000190734863,408,0.0017657569035613996,0.8503999948501587,0.022133807171195022,-0.004103147481668734,0.0012019075778419985,192.17,111.6,,,,0
2001-01-24,0.8399999737739563,0.8500000238418579,0.8349999785423279,0.8500000238418579,315,-0.01292601298652818,0.8520999908447265,0.023691197337661153,0.0017657569035613996,-0.003601465744752841,192.17,111.6,,,,0
2001-01-25,0.8389999866485596,0.8399999737739563,0.8370000123977661,0.8379999995231628,697,-0.0011904609007354905,0.8464999914169311,0.007691346961804639,-0.01292601298652818,0.001204803789763842,192.17,111.6,,,,0
2001-01-26,0.8389999866485596,0.8399999737739563,0.8349999785423279,0.8399999737739563,0,0.0,0.8436999917030334,0.005794540413482213,-0.0011904609007354905,0.0018050668396898395,192.17,111.6,,,,0
2001-01-29,0.8335000276565552,0.8374999761581421,0.8309999704360962,0.8360000252723694,730,-0.006555374349854648,0.840499997138977,0.0059812578378365105,0.0,0.014414443956310752,192.17,111.6,,,,0
2001-01-30,0.840499997138977,0.843999981880188,0.828000009059906,0.8314999938011169,736,0.008398283443496357,0.8383999943733216,0.007935285565111456,-0.006555374349854648,-0.023090606329215668,192.17,111.6,,,,0
2001-01-31,0.8485000133514404,0.8500000238418579,0.843999981880188,0.847000002861023,731,0.009518163283396941,0.8401000022888183,0.006797581546940808,0.008398283443496357,0.007878794928446675,192.17,111.6,,,,0
2001-02-01,0.8500000238418579,0.8510000109672546,0.8500000238418579,0.8510000109672546,423,0.0017678379102112896,0.842300009727478,0.006571741089013084,0.009518163283396941,0.04269391491410013,48.01,58.07,,,,0
2001-02-02,0.843999981880188,0.843999981880188,0.8399999737739563,0.843999981880188,428,-0.007058872698086249,0.8433000087738037,0.007900686573508,0.0017678379102112896,-0.01614763417679521,59.15,73.78,,,,0
2001-02-05,0.8295000195503235,0.8395000100135803,0.8289999961853027,0.8389999866485596,374,-0.01718005052270588,0.8425000071525574,0.01123704499822353,-0.007058872698086249,-0.004103147481668734,84.64,116.49,,,,0
2001-02-06,0.8309999704360962,0.8314999938011169,0.828499972820282,0.828499972820282,607,0.0018082590119599118,0.8406000018119812,0.010211899931041893,-0.01718005052270588,0.0017657569035613996,86.26,76.51,,,,0
2001-02-07,0.8295000195503235,0.8320000171661377,0.8289999961853027,0.8320000171661377,630,-0.0018049951132796949,0.8368000030517578,0.007963577695062375,0.0018082590119599118,-0.01292601298652818,91.49,95.09,,,,0
2001-02-08,0.8295000195503235,0.8335000276565552,0.8289999961853027,0.8330000042915344,420,0.0,0.832700002193451,0.007649120720519413,-0.0018049951132796949,-0.0011904609007354905,70.18,88.7,,,,0
2001-02-09,0.8199999928474426,0.8299999833106995,0.8174999952316284,0.8299999833106995,0,-0.011452714260369645,0.8279000043869018,0.008199343628117133,0.0,0.0,47.78,72.84,,,,0
2001-02-12,0.8174999952316284,0.8195000290870667,0.8169999718666077,0.8169999718666077,244,-0.0030487776068546246,0.8254999995231629,0.0051222015284801,-0.011452714260369645,-0.006555374349854648,172.99,91.82,,,,0
2001-02-13,0.8245000243186951,0.8309999704360962,0.8169999718666077,0.8169999718666077,0,0.008562726761953465,0.8242000102996826,0.0071596934522381766,-0.0030487776068546246,0.008398283443496357,172.99,91.82,,,,0
2001-02-14,0.8215000033378601,0.8224999904632568,0.8199999928474426,0.8199999928474426,516,-0.0036385941690104673,0.8226000070571899,0.007222780001817705,0.008562726761953465,0.009518163283396941,172.99,91.82,,,,0
2001-02-15,0.8270000219345093,0.8309999704360962,0.8264999985694885,0.8309999704360962,266,0.00669509260414114,0.8221000075340271,0.008218609047442708,-0.0036385941690104673,0.0017678379102112896,172.99,91.82,,,,0
2001-02-16,0.824999988079071,0.8270000219345093,0.8245000243186951,0.8270000219345093,238,-0.0024184205591188945,0.8231000065803528,0.005894027436379565,0.00669509260414114,-0.007058872698086249,172.99,91.82,,,,0
2001-02-20,0.8190000057220459,0.8199999928474426,0.8190000057220459,0.8199999928474426,300,-0.007272705992390938,0.8234000086784363,0.006880796096378877,-0.0024184205591188945,-0.01718005052270588,172.99,91.82,,,,0
2001-02-21,0.8009999990463257,0.8009999990463257,0.8004999756813049,0.8009999990463257,365,-0.02197802997553222,0.8187000036239624,0.0104415229246717,-0.007272705992390938,0.0018082590119599118,172.99,91.82,,,,0
2001-02-22,0.8009999990463257,0.8029999732971191,0.8009999990463257,0.8019999861717224,196,0.0,0.8146000027656555,0.010745444421601623,-0.02197802997553222,-0.0018049951132796949,172.99,91.82,,,,0
2001-02-23,0.7954999804496765,0.8025000095367432,0.7954999804496765,0.8025000095367432,0,-0.0068664402037422745,0.8082999944686889,0.008542897196647659,0.0,0.0,172.99,91.82,,,,0
2001-02-26,0.8040000200271606,0.8065000176429749,0.7979999780654907,0.7979999780654907,9436,0.010685153722667984,0.8041000008583069,0.011915210993059495,-0.0068664402037422745,-0.011452714260369645,172.99,91.82,,,,0
2001-02-27,0.8009999990463257,0.8050000071525574,0.7960000038146973,0.8029999732971191,3024,-0.003731369286201769,0.8004999995231629,0.01185787718191939,0.010685153722667984,-0.0030487776068546246,172.99,91.82,,,,0
2001-02-28,0.8100000023841858,0.8125,0.7990000247955322,0.7990000247955322,1715,0.011235959236673532,0.8023000001907349,0.008304320676232326,-0.003731369286201769,0.008562726761953465,172.99,91.82,,,,0
2001-03-01,0.8209999799728394,0.824999988079071,0.8090000152587891,0.8125,1009,0.013580219205278743,0.8062999963760376,0.00951151503716169,0.011235959236673532,-0.0036385941690104673,31.82,23.52,,,,0
2001-03-02,0.8245000243186951,0.8245000243186951,0.8199999928474426,0.8205000162124634,1264,0.004263147906497622,0.8121000051498413,0.007022502687143195,0.013580219205278743,0.00669509260414114,23.87,14.89,,,,0
2001-03-05,0.8335000276565552,0.8399999737739563,0.8209999799728394,0.8335000276565552,746,0.010915710215165797,0.8180000066757203,0.0070517497309953905,0.004263147906497622,-0.0024184205591188945,68.38,80.02,,,,0
2001-03-06,0.843999981880188,0.8495000004768372,0.8314999938011169,0.8314999938011169,771,0.012597425165244758,0.8266000032424927,0.0036571166189831965,0.010915710215165797,-0.007272705992390938,69.09,72.57,,,,0
2001-03-07,0.8339999914169312,0.8429999947547913,0.8339999914169312,0.8399999737739563,812,-0.011848330187140266,0.8314000010490418,0.010567415905723453,0.012597425165244758,-0.02197802997553222,77.12,93.27,,,,0
2001-03-08,0.8209999799728394,0.8314999938011169,0.8209999799728394,0.8299999833106995,2525,-0.015587543858370245,0.8314000010490418,0.013032205842046476,-0.011848330187140266,0.0,38.26,42.42,,,,0
2001-03-09,0.8259999752044678,0.828499972820282,0.8245000243186951,0.8255000114440918,527,0.00609012832350353,0.8316999912261963,0.013203715854504755,-0.015587543858370245,-0.0068664402037422745,78.77,116.44,,,,0
2001-03-12,0.8209999799728394,0.8245000243186951,0.8180000185966492,0.8234999775886536,452,-0.006053263173997903,0.8291999816894531,0.011957882906442256,0.00609012832350353,0.010685153722667984,212.03,132.96,,,,0
2001-03-13,0.8115000128746033,0.8140000104904175,0.8100000023841858,0.8109999895095825,815,-0.011571214774634186,0.8226999878883362,0.008474129078898301,-0.006053263173997903,-0.003731369286201769,212.03,132.96,,,,0
2001-03-14,0.8040000200271606,0.8159999847412109,0.8029999732971191,0.8159999847412109,439,-0.009242135216825376,0.816699993610382,0.008239307307811609,-0.011571214774634186,0.011235959236673532,212.03,132.96,,,,0
2001-03-15,0.8025000095367432,0.8069999814033508,0.8025000095367432,0.8050000071525574,671,-0.0018656846431008844,0.8129999995231628,0.00696399569512231,-0.009242135216825376,0.013580219205278743,212.03,132.96,,,,0
2001-03-16,0.7835000157356262,0.800000011920929,0.7835000157356262,0.7990000247955322,0,-0.023676004455233657,0.8045000076293946,0.008225873915542721,-0.0018656846431008844,0.004263147906497622,212.03,132.96,,,,0
2001-03-19,0.7910000085830688,0.7910000085830688,0.7850000262260437,0.7860000133514404,684,0.00957242207634268,0.7985000133514404,0.012292102367115096,-0.023676004455233657,0.010915710215165797,212.03,132.96,,,,0
2001-03-20,0.7940000295639038,0.796999990940094,0.7919999957084656,0.7940000295639038,305,0.0037926939927712677,0.7950000166893005,0.01288132960006884,0.00957242207634268,0.012597425165244758,212.03,132.96,,,,0
2001-03-21,0.7854999899864197,0.7875000238418579,0.7854999899864197,0.7870000004768372,972,-0.010705339119637891,0.7913000106811523,0.013037807170216895,0.0037926939927712677,-0.011848330187140266,212.03,132.96,,,,0
2001-03-22,0.7785000205039978,0.7850000262260437,0.7770000100135803,0.7829999923706055,516,-0.00891148258645158,0.7865000128746032,0.0130523390660172,-0.010705339119637891,-0.015587543858370245,212.03,132.96,,,,0
2001-03-23,0.7804999947547913,0.7829999923706055,0.7799999713897705,0.7829999923706055,585,0.00256900988839881,0.7859000086784362,0.008716678867219281,-0.00891148258645158,0.00609012832350353,212.03,132.96,,,,0
2001-03-26,0.7770000100135803,0.7885000109672546,0.7770000100135803,0.7850000262260437,645,-0.004484285412853284,0.7831000089645386,0.006560767434188661,0.00256900988839881,-0.006053263173997903,212.03,132.96,,,,0
2001-03-27,0.7860000133514404,0.7885000109672546,0.7770000100135803,0.7770000100135803,0,0.011583015729565771,0.7815000057220459,0.0091528252997974,-0.004484285412853284,-0.011571214774634186,212.03,132.96,,,,0
